"","BW_ID","BUFF","Bio","Con","Bio_pct","Con_pct"
"263","BW_07411",500,6.61424616289207,74.5700412499198,8.14719987533975,91.8528001246602
"264","BW_07411",1000,6.61424616289207,268.499261527753,2.40418808164431,97.5958119183557
"265","BW_07419",500,0,74.6548984325834,0,100
"266","BW_07419",1000,0,254.702571970356,0,100
"267","BW_07420",500,0,39.4602294835911,0,100
"268","BW_07420",1000,0,152.360907002769,0,100
"269","BW_07424",500,0,58.8663603081882,0,100
"270","BW_07424",1000,6.57747081824627,175.769584918281,3.60711654579716,96.3928834542028
"271","BW_07427",500,6.61424616289207,74.5395698998929,8.15025895735443,91.8497410426456
"272","BW_07427",1000,6.61424616289207,261.91946526612,2.46309713878906,97.5369028612109
"273","BW_07429",500,0,62.2938093761593,0,100
"274","BW_07429",1000,0.0944216286937597,243.72459216067,0.0387261137785303,99.9612738862215
"275","BW_07454",500,0,64.6597079489815,0,100
"276","BW_07454",1000,0,228.769356219401,0,100
"277","BW_07593",500,0,62.7172590971885,0,100
"278","BW_07593",1000,0,218.246342074772,0,100
"279","BW_07614",500,0,63.9616859272565,0,100
"280","BW_07614",1000,0,216.384233375237,0,100
"281","BW_08648",500,0,32.7739934901031,0,100
"282","BW_08648",1000,4.28516891041277,103.460721902269,3.97710657742169,96.0228934225783
"283","BW_08749",500,11.627279231259,31.2405721810243,27.1235409478146,72.8764590521855
"284","BW_08749",1000,15.9185259542059,59.6567436163746,21.0631414808774,78.9368585191226
"285","BW_08837",500,18.5496230522639,24.4808471601484,43.1081114398633,56.8918885601367
"286","BW_08837",1000,26.8486484355147,60.0286185272512,30.9041126340007,69.0958873659993
"287","BW_08907",500,3.61173263710715,17.9012519020969,16.7886172675173,83.2113827324826
"288","BW_08907",1000,12.3766686651133,42.7303310854662,22.4593404125275,77.5406595874725
"289","BW_11601",500,0,48.7077141135598,0,100
"290","BW_11601",1000,0,128.962708049758,0,100
"291","BW_11639",500,0,20.2297328175351,0,100
"292","BW_11639",1000,0,91.9844573303218,0,100
"293","BW_11649",500,0,24.4938994937444,0,100
"294","BW_11649",1000,0,92.5000003134086,0,100
"295","BW_11653",500,0,53.1411810069101,0,100
"296","BW_11653",1000,0,174.520112638849,0,100
"297","BW_11655",500,0,57.4876968530791,0,100
"298","BW_11655",1000,0.246159700221644,164.013582724994,0.149860030575487,99.8501399694245
"299","BW_11671",500,0,58.220249524006,0,100
"300","BW_11671",1000,0,155.767379563942,0,100
"301","BW_11737",500,0,25.5414103519491,0,100
"302","BW_11737",1000,0,89.907584002134,0,100
"303","BW_11851",500,0,18.0740682118216,0,100
"304","BW_11851",1000,0,127.554637956468,0,100
"305","BW_11865",500,0,60.2715712055124,0,100
"306","BW_11865",1000,0.205490011761424,161.450364496055,0.127115725184879,99.8728842748151
"307","BW_11908",500,4.69577272751613,31.3541438774046,13.0257519843338,86.9742480156662
"308","BW_11908",1000,6.79004952496875,118.539677798429,5.41774858206456,94.5822514179354
"309","BW_11990",500,4.69577272751613,25.6052006693388,15.4971019115958,84.5028980884042
"310","BW_11990",1000,4.78493487078839,109.92822928735,4.17121688334924,95.8287831166508
"311","BW_12067",500,0,27.0653435530062,0,100
"312","BW_12067",1000,0,80.4552415858862,0,100
"313","BW_12069",500,4.69577272751613,22.6340488484981,17.1818638275975,82.8181361724025
"314","BW_12069",1000,4.70944465980667,104.582632449252,4.30904488630707,95.6909551136929
"315","BW_12654",500,0,21.4639044969145,0,100
"316","BW_12654",1000,0,50.4760748248526,0,100
"317","BW_13289",500,0,50.6850628106066,0,100
"318","BW_13289",1000,0,125.266562722009,0,100
"319","BW_13310",500,0,15.778624714655,0,100
"320","BW_13310",1000,0,120.665704452,0,100
"321","BW_13430",500,0,22.2301068916889,0,100
"322","BW_13430",1000,0.510989167780863,83.968329044107,0.604868953249858,99.3951310467501
"323","BW_13433",500,0.485500214138856,43.1813770077027,1.11182719037215,98.8881728096278
